;DATASET;EMISSIEJAAR;STOFCODE;STOF;DOELGROEPCODE;DOELGROEP;SUBDOELGROEPCODE;SUBDOELGROEP;BEDRIJFSNAAM;XCO_BEDRIJF;YCO_BEDRIJF;XCO_EMISSIEPUNT;YCO_EMISSIEPUNT;HOOGTE;LENGTE;BREEDTE;UITSTROOMOPENING;HOEK;WARMTEINHOUD;COMPARTIMENT;EMISSIE;XCO_EMISSIEPUNT_HARM;YCO_EMISSIEPUNT_HARM;XCO_BEDRIJF_HARM;YCO_BEDRIJF_HARM
936;ER Reeks 1990-2022 Definitief;2022;523;Methaan;3;Chemische Industrie;pub_0301;Chemische Industrie basisproducten;Indorama Ventures Europe BV;66394;442175;66615.0;443069.0;20.0;;;3.14;;1.19;Lucht;2544.0;66615.0;443069.0;66394;442175
937;ER Reeks 1990-2022 Definitief;2022;523;Methaan;12;Handel. Diensten en Overheid (HDO);pub_1201;Energiegebruik en processen Handel. Diensten en Overheid (HDO);Odfjell Terminals (Rotterdam) BV;81505;432967;81505.0;432967.0;12.0;;;0.0;;0.001;Lucht;1.17;81505.0;432967.0;81505;432967
938;ER Reeks 1990-2022 Definitief;2022;523;Methaan;12;Handel. Diensten en Overheid (HDO);pub_1201;Energiegebruik en processen Handel. Diensten en Overheid (HDO);Odfjell Terminals (Rotterdam) BV;81505;432967;81105.0;433359.0;5.0;;;1.0;;0.002;Lucht;1.17;81105.0;433359.0;81505;432967
939;ER Reeks 1990-2022 Definitief;2022;523;Methaan;12;Handel. Diensten en Overheid (HDO);pub_1201;Energiegebruik en processen Handel. Diensten en Overheid (HDO);UMC St Radboud & Radboud Universiteit Nijmegen;187976;425797;187724.0;426204.0;21.0;0.0;0.0;0.0;;0.0411111111111111;Lucht;39.3;187724.0;426204.0;187976;425797
940;ER Reeks 1990-2022 Definitief;2022;523;Methaan;11;Riolering en waterzuiveringsinstallaties;pub_1102;Energiegebruik en processen Riolering en waterzuiveringsinstallaties;RWZI Elburg;185364;496800;;;;;;;;;Lucht;10330.49148671884;;;185364;496800
941;ER Reeks 1990-2022 Definitief;2022;523;Methaan;11;Riolering en waterzuiveringsinstallaties;pub_1102;Energiegebruik en processen Riolering en waterzuiveringsinstallaties;RWZI St.-Jacobiparochie;171789;587636;;;;;;;;;Lucht;2860.163525;;;171789;587636
942;ER Reeks 1990-2022 Definitief;2022;523;Methaan;11;Riolering en waterzuiveringsinstallaties;pub_1102;Energiegebruik en processen Riolering en waterzuiveringsinstallaties;RWZI Lopik;125557;442432;;;;;;;;;Lucht;4646.774925;;;125557;442432
943;ER Reeks 1990-2022 Definitief;2022;523;Methaan;11;Riolering en waterzuiveringsinstallaties;pub_1102;Energiegebruik en processen Riolering en waterzuiveringsinstallaties;RWZI Hardinxveld-De Peulen;117200;426100;;;;;;;;;Lucht;3156.4828125;;;117200;426100
944;ER Reeks 1990-2022 Definitief;2022;523;Methaan;11;Riolering en waterzuiveringsinstallaties;pub_1102;Energiegebruik en processen Riolering en waterzuiveringsinstallaties;RWZI Zwanenburg;110897;486164;;;;;;;;;Lucht;18678.793775;;;110897;486164
945;ER Reeks 1990-2022 Definitief;2022;523;Methaan;11;Riolering en waterzuiveringsinstallaties;pub_1102;Energiegebruik en processen Riolering en waterzuiveringsinstallaties;RWZI Amersfoort;152361;465119;;;;;;;;;Lucht;70171.849327775;;;152361;465119
946;ER Reeks 1990-2022 Definitief;2022;523;Methaan;11;Riolering en waterzuiveringsinstallaties;pub_1102;Energiegebruik en processen Riolering en waterzuiveringsinstallaties;RWZI Sleeuwijk;123420;425300;;;;;;;;;Lucht;22395.46300311313;;;123420;425300
947;ER Reeks 1990-2022 Definitief;2022;523;Methaan;11;Riolering en waterzuiveringsinstallaties;pub_1102;Energiegebruik en processen Riolering en waterzuiveringsinstallaties;RWZI Ruurlo;227110;456214;;;;;;;;;Lucht;1593.4281875;;;227110;456214
948;ER Reeks 1990-2022 Definitief;2022;523;Methaan;11;Riolering en waterzuiveringsinstallaties;pub_1102;Energiegebruik en processen Riolering en waterzuiveringsinstallaties;RWZI Ridderkerk;102200;431900;;;;;;;;;Lucht;10405.396075;;;102200;431900
949;ER Reeks 1990-2022 Definitief;2022;523;Methaan;11;Riolering en waterzuiveringsinstallaties;pub_1102;Energiegebruik en processen Riolering en waterzuiveringsinstallaties;RWZI Zwijndrecht;99372;425252;;;;;;;;;Lucht;33646.96605;;;99372;425252
950;ER Reeks 1990-2022 Definitief;2022;523;Methaan;11;Riolering en waterzuiveringsinstallaties;pub_1102;Energiegebruik en processen Riolering en waterzuiveringsinstallaties;RWZI Wolvega;195500;544500;;;;;;;;;Lucht;6422.3348875;;;195500;544500
951;ER Reeks 1990-2022 Definitief;2022;523;Methaan;11;Riolering en waterzuiveringsinstallaties;pub_1102;Energiegebruik en processen Riolering en waterzuiveringsinstallaties;RWZI Dalfsen;212700;502800;;;;;;;;;Lucht;4793.0114625;;;212700;502800
952;ER Reeks 1990-2022 Definitief;2022;523;Methaan;11;Riolering en waterzuiveringsinstallaties;pub_1102;Energiegebruik en processen Riolering en waterzuiveringsinstallaties;RWZI Nieuwveen;112000;466800;;;;;;;;;Lucht;6272.1375;;;112000;466800
953;ER Reeks 1990-2022 Definitief;2022;523;Methaan;11;Riolering en waterzuiveringsinstallaties;pub_1102;Energiegebruik en processen Riolering en waterzuiveringsinstallaties;RWZI Nijkerk;160917;471522;;;;;;;;;Lucht;18144.2204625;;;160917;471522
954;ER Reeks 1990-2022 Definitief;2022;523;Methaan;11;Riolering en waterzuiveringsinstallaties;pub_1102;Energiegebruik en processen Riolering en waterzuiveringsinstallaties;RWZI Susteren;186293;341540;;;;;;;;;Lucht;50927.7163617573;;;186293;341540
955;ER Reeks 1990-2022 Definitief;2022;523;Methaan;11;Riolering en waterzuiveringsinstallaties;pub_1102;Energiegebruik en processen Riolering en waterzuiveringsinstallaties;RWZI Woudenberg;159100;455600;;;;;;;;;Lucht;6893.40525;;;159100;455600
956;ER Reeks 1990-2022 Definitief;2022;523;Methaan;11;Riolering en waterzuiveringsinstallaties;pub_1102;Energiegebruik en processen Riolering en waterzuiveringsinstallaties;RWZI Wieringermeer;130200;538700;;;;;;;;;Lucht;1263.2415;;;130200;538700
957;ER Reeks 1990-2022 Definitief;2022;523;Methaan;11;Riolering en waterzuiveringsinstallaties;pub_1102;Energiegebruik en processen Riolering en waterzuiveringsinstallaties;RWZI Nieuwveer;107969;404809;;;;;;;;;Lucht;59905.3878017927;;;107969;404809
958;ER Reeks 1990-2022 Definitief;2022;523;Methaan;11;Riolering en waterzuiveringsinstallaties;pub_1102;Energiegebruik en processen Riolering en waterzuiveringsinstallaties;RWZI Camperlandpolder;40410;399510;;;;;;;;;Lucht;2212.2656625;;;40410;399510
959;ER Reeks 1990-2022 Definitief;2022;523;Methaan;11;Riolering en waterzuiveringsinstallaties;pub_1102;Energiegebruik en processen Riolering en waterzuiveringsinstallaties;RWZI Birdaard;188087;590242;;;;;;;;;Lucht;5791.5540375;;;188087;590242
960;ER Reeks 1990-2022 Definitief;2022;523;Methaan;11;Riolering en waterzuiveringsinstallaties;pub_1102;Energiegebruik en processen Riolering en waterzuiveringsinstallaties;RWZI Horstermeer;134412;474487;;;;;;;;;Lucht;20943.2819939083;;;134412;474487
961;ER Reeks 1990-2022 Definitief;2022;523;Methaan;11;Riolering en waterzuiveringsinstallaties;pub_1102;Energiegebruik en processen Riolering en waterzuiveringsinstallaties;RWZI Kampen;188200;510000;;;;;;;;;Lucht;9971.66683750001;;;188200;510000
962;ER Reeks 1990-2022 Definitief;2022;523;Methaan;11;Riolering en waterzuiveringsinstallaties;pub_1102;Energiegebruik en processen Riolering en waterzuiveringsinstallaties;RWZI Bennekom;173535;445450;;;;;;;;;Lucht;3007.757975;;;173535;445450
963;ER Reeks 1990-2022 Definitief;2022;523;Methaan;11;Riolering en waterzuiveringsinstallaties;pub_1102;Energiegebruik en processen Riolering en waterzuiveringsinstallaties;Delfluent Services BV;81663;447989;;;;;;;;;Lucht;200766.016432892;;;81663;447989
964;ER Reeks 1990-2022 Definitief;2022;523;Methaan;11;Riolering en waterzuiveringsinstallaties;pub_1102;Energiegebruik en processen Riolering en waterzuiveringsinstallaties;RWZI Weurt-Nijmegen;183198;428959;;;;;;;;;Lucht;62464.573986527;;;183198;428959
965;ER Reeks 1990-2022 Definitief;2022;523;Methaan;11;Riolering en waterzuiveringsinstallaties;pub_1102;Energiegebruik en processen Riolering en waterzuiveringsinstallaties;RWZI Kootstertille;203700;582200;;;;;;;;;Lucht;8672.042325;;;203700;582200
966;ER Reeks 1990-2022 Definitief;2022;523;Methaan;11;Riolering en waterzuiveringsinstallaties;pub_1102;Energiegebruik en processen Riolering en waterzuiveringsinstallaties;RWZI Waalwijk;133200;413700;;;;;;;;;Lucht;14513.8347105634;;;133200;413700
967;ER Reeks 1990-2022 Definitief;2022;523;Methaan;11;Riolering en waterzuiveringsinstallaties;pub_1102;Energiegebruik en processen Riolering en waterzuiveringsinstallaties;RWZI Soest;148929;467260;;;;;;;;;Lucht;19137.67065;;;148929;467260
968;ER Reeks 1990-2022 Definitief;2022;523;Methaan;11;Riolering en waterzuiveringsinstallaties;pub_1102;Energiegebruik en processen Riolering en waterzuiveringsinstallaties;RWZI Venray;196713;395958;;;;;;;;;Lucht;7053.15674201158;;;196713;395958
969;ER Reeks 1990-2022 Definitief;2022;523;Methaan;11;Riolering en waterzuiveringsinstallaties;pub_1102;Energiegebruik en processen Riolering en waterzuiveringsinstallaties;RWZI Rhenen;164900;442800;;;;;;;;;Lucht;9102.7504375;;;164900;442800
970;ER Reeks 1990-2022 Definitief;2022;523;Methaan;11;Riolering en waterzuiveringsinstallaties;pub_1102;Energiegebruik en processen Riolering en waterzuiveringsinstallaties;RWZI Lemmer;176200;541600;;;;;;;;;Lucht;3005.099625;;;176200;541600
971;ER Reeks 1990-2022 Definitief;2022;523;Methaan;11;Riolering en waterzuiveringsinstallaties;pub_1102;Energiegebruik en processen Riolering en waterzuiveringsinstallaties;RWZI Holten;225000;473300;;;;;;;;;Lucht;9885.8621469625;;;225000;473300
972;ER Reeks 1990-2022 Definitief;2022;523;Methaan;11;Riolering en waterzuiveringsinstallaties;pub_1102;Energiegebruik en processen Riolering en waterzuiveringsinstallaties;RWZI Dongemond;117927;409666;;;;;;;;;Lucht;24592.7328541424;;;117927;409666
973;ER Reeks 1990-2022 Definitief;2022;523;Methaan;11;Riolering en waterzuiveringsinstallaties;pub_1102;Energiegebruik en processen Riolering en waterzuiveringsinstallaties;RWZI Stolwijk;112400;443700;;;;;;;;;Lucht;1184.5758;;;112400;443700
974;ER Reeks 1990-2022 Definitief;2022;523;Methaan;11;Riolering en waterzuiveringsinstallaties;pub_1102;Energiegebruik en processen Riolering en waterzuiveringsinstallaties;RWZI Uithoorn;117073;472559;;;;;;;;;Lucht;4353.2516125;;;117073;472559
975;ER Reeks 1990-2022 Definitief;2022;523;Methaan;5;Energiesector;pub_0503;Opwekking electriciteit;Eneco Warmteproductie Utrecht B.V.;133894;457010;133891.0;457012.0;64.0;;;23.0;;32.392;Lucht;1440.0;133891.0;457012.0;133894;457010
976;ER Reeks 1990-2022 Definitief;2022;523;Methaan;5;Energiesector;pub_0503;Opwekking electriciteit;Eneco Solar. Bio & Hydro BV. WKC Ypenburg;85471;452540;85455.0;452580.0;20.0;;;0.28;;0.302;Lucht;523.8;85455.0;452580.0;85471;452540
977;ER Reeks 1990-2022 Definitief;2022;523;Methaan;5;Energiesector;pub_0502;Olie- gaswinning land;Gasunie (Spijk);253587;603833;253514.0;603833.0;9.0;;;0.95;;4.082;Lucht;2.0;253514.0;603833.0;253587;603833
978;ER Reeks 1990-2022 Definitief;2022;523;Methaan;5;Energiesector;pub_0503;Opwekking electriciteit;E.On Generations Den Haag;79821;454750;79780.0;454810.0;40.0;;;0.5;;0.7;Lucht;70.8;79780.0;454810.0;79821;454750
979;ER Reeks 1990-2022 Definitief;2022;523;Methaan;5;Energiesector;pub_0502;Olie- gaswinning land;Gasunie (Ravenstein);173928;421577;173928.0;421577.0;13.0;;;11.67;;16.788;Lucht;88.0;173928.0;421577.0;173928;421577
980;ER Reeks 1990-2022 Definitief;2022;523;Methaan;5;Energiesector;pub_0502;Olie- gaswinning land;Gasunie (Spijk);253587;603833;253528.0;603814.0;9.0;;;0.95;;5.072704;Lucht;2.0;253528.0;603814.0;253587;603833
981;ER Reeks 1990-2022 Definitief;2022;523;Methaan;5;Energiesector;pub_0503;Opwekking electriciteit;Nuon Power Projects 1 BV (Eemshaven);252795;607838;252485.0;608011.0;85.0;;;37.4;;18.409;Lucht;400.0;252485.0;608011.0;252795;607838
982;ER Reeks 1990-2022 Definitief;2022;523;Methaan;5;Energiesector;pub_0502;Olie- gaswinning land;Gasunie (Spijk);253587;603833;253574.0;603874.0;14.0;;;0.4;;1.645475;Lucht;1701.0;253574.0;603874.0;253587;603833
983;ER Reeks 1990-2022 Definitief;2022;523;Methaan;4;Raffinaderijen;pub_0401;Raffinage en verwerking;BP Rotterdam Refinery;67036;440390;66928.0;439971.0;65.0;;;7.0;;7.85;Lucht;3264.6;66928.0;439971.0;67036;440390
984;ER Reeks 1990-2022 Definitief;2022;523;Methaan;4;Raffinaderijen;pub_0401;Raffinage en verwerking;Shell Nederland Raffinaderij BV;82574;432924;83100.0;433050.0;85.0;;;0.79;;1.21;Lucht;96.0;83100.0;433050.0;82574;432924
985;ER Reeks 1990-2022 Definitief;2022;523;Methaan;4;Raffinaderijen;pub_0401;Raffinage en verwerking;Gunvor Petroleum Europoort B.V.;71000;439203;71373.0;439087.0;153.0;;;16.6;;6.375;Lucht;1444.181999999999;71373.0;439087.0;71000;439203
986;ER Reeks 1990-2022 Definitief;2022;523;Methaan;4;Raffinaderijen;pub_0401;Raffinage en verwerking;Shell Nederland Raffinaderij BV;82574;432924;82574.0;432924.0;80.0;;;0.5;;1.727;Lucht;294.00000000000006;82574.0;432924.0;82574;432924
987;ER Reeks 1990-2022 Definitief;2022;523;Methaan;4;Raffinaderijen;pub_0401;Raffinage en verwerking;Shell Nederland Raffinaderij BV;82574;432924;82830.0;432370.0;75.0;;;0.95;;0.322;Lucht;56.0;82830.0;432370.0;82574;432924
988;ER Reeks 1990-2022 Definitief;2022;523;Methaan;4;Raffinaderijen;pub_0401;Raffinage en verwerking;BP Rotterdam Refinery;67036;440390;67100.0;440550.0;55.0;;;0.3;;9.6;Lucht;25960.8;67100.0;440550.0;67036;440390
989;ER Reeks 1990-2022 Definitief;2022;523;Methaan;4;Raffinaderijen;pub_0401;Raffinage en verwerking;Shell Nederland Raffinaderij BV;82574;432924;82565.0;433101.0;60.0;;;2.14;;5.71;Lucht;4390.0;82565.0;433101.0;82574;432924
990;ER Reeks 1990-2022 Definitief;2022;523;Methaan;9;Afvalverwijdering;pub_0901;AVI's;SUEZ ReEnergy Roosendaal;89550;395830;89550.0;395830.0;80.0;;;1.8;;5.922;Lucht;211.53342219192;89550.0;395830.0;89550;395830
991;ER Reeks 1990-2022 Definitief;2022;523;Methaan;9;Afvalverwijdering;pub_0901;AVI's;Inter-Che-M BV;178673;429681;178715.0;429708.0;8.0;;;0.0312;;0.008;Lucht;7.56;178715.0;429708.0;178673;429681
992;ER Reeks 1990-2022 Definitief;2022;523;Methaan;9;Afvalverwijdering;pub_0901;AVI's;AVR Afvalverwerking BV (Duiven);197134;442636;197134.0;442636.0;90.0;;;2.54;;2.307;Lucht;839.634;197134.0;442636.0;197134;442636
993;ER Reeks 1990-2022 Definitief;2022;523;Methaan;9;Afvalverwijdering;pub_0901;AVI's;Inter-Che-M BV;178673;429681;178671.0;429759.0;7.0;;;0.0264;;0.0;Lucht;2.3376;178671.0;429759.0;178673;429681
994;ER Reeks 1990-2022 Definitief;2022;523;Methaan;9;Afvalverwijdering;pub_0901;AVI's;HVC (Alkmaar);112698;513765;112698.0;513765.0;80.0;;;4.15;;2.801;Lucht;168.444;112698.0;513765.0;112698;513765
995;ER Reeks 1990-2022 Definitief;2022;523;Methaan;2;Overige industrie;pub_0211;Papier(waren);Sappi Maastricht BV;176620;318700;176620.0;318700.0;35.0;;;0.38;;0.001;Lucht;0.0018;176620.0;318700.0;176620;318700
996;ER Reeks 1990-2022 Definitief;2022;523;Methaan;2;Overige industrie;pub_0201;Basismetaal;Nyrstar Budel BV;169900;361000;169900.0;361000.0;5.0;;;0.0;;0.0;Lucht;82.0;169900.0;361000.0;169900;361000
997;ER Reeks 1990-2022 Definitief;2022;523;Methaan;2;Overige industrie;pub_0216;Voedings- en genotmiddelenindustrie;FrieslandCampina Veghel (DMV International);164550;402920;164500.0;402950.0;16.0;0.0;0.0;0.0;;1.186;Lucht;2326.8;164500.0;402950.0;164550;402920
998;ER Reeks 1990-2022 Definitief;2022;523;Methaan;2;Overige industrie;pub_0201;Basismetaal;Tata Steel IJmuiden BV;100985;499055;102366.0;499739.0;3.0;50.0;50.0;2500.0;;1.0;Lucht;664.3032;102366.0;499739.0;100985;499055
999;ER Reeks 1990-2022 Definitief;2022;523;Methaan;2;Overige industrie;pub_0216;Voedings- en genotmiddelenindustrie;Sime Darby Unimills B.V.;103500;424600;103382.0;424452.0;29.0;0.0;0.0;0.0;;0.293;Lucht;168.6;103382.0;424452.0;103500;424600
1000;ER Reeks 1990-2022 Definitief;2022;523;Methaan;2;Overige industrie;pub_0201;Basismetaal;Tata Steel IJmuiden BV;100985;499055;102127.0;498905.0;1.0;;;1.0;;0.001;Lucht;3065.79;102127.0;498905.0;100985;499055
1001;ER Reeks 1990-2022 Definitief;2022;523;Methaan;2;Overige industrie;pub_0211;Papier(waren);ESKA Graphic Board BV (Sappemeer);249900;575960;249880.0;576060.0;25.0;;;2.0;;1.195;Lucht;2143.8;249880.0;576060.0;249900;575960
1002;ER Reeks 1990-2022 Definitief;2022;523;Methaan;2;Overige industrie;pub_0216;Voedings- en genotmiddelenindustrie;Sime Darby Unimills B.V.;103500;424600;103360.0;424481.0;29.0;0.0;0.0;0.0;;0.196;Lucht;58.2;103360.0;424481.0;103500;424600
1003;ER Reeks 1990-2022 Definitief;2022;523;Methaan;2;Overige industrie;pub_0216;Voedings- en genotmiddelenindustrie;FrieslandCampina Veghel (DMV International);164550;402920;164550.0;402950.0;11.0;;;0.0;;0.322;Lucht;568.2;164550.0;402950.0;164550;402920
1004;ER Reeks 1990-2022 Definitief;2022;523;Methaan;2;Overige industrie;pub_0216;Voedings- en genotmiddelenindustrie;Aviko BV;210103;453484;210125.0;453550.0;16.0;;;0.5;;5.0;Lucht;226.8;210125.0;453550.0;210103;453484
1005;ER Reeks 1990-2022 Definitief;2022;523;Methaan;2;Overige industrie;pub_0201;Basismetaal;Tata Steel IJmuiden BV;100985;499055;101266.0;499003.0;150.0;;;25.12;;24.561;Lucht;169014.76026892;101266.0;499003.0;100985;499055
1006;ER Reeks 1990-2022 Definitief;2022;523;Methaan;2;Overige industrie;pub_0211;Papier(waren);WEPA Nederland B.V.;199937;360577;199845.0;360501.0;13.0;0.0;0.0;0.0;;0.2;Lucht;569.4;199845.0;360501.0;199937;360577
1007;ER Reeks 1990-2022 Definitief;2022;523;Methaan;2;Overige industrie;pub_0201;Basismetaal;Tata Steel IJmuiden BV;100985;499055;102950.0;499457.0;37.0;;;1.76625;;1.576;Lucht;195.121;102950.0;499457.0;100985;499055
1008;ER Reeks 1990-2022 Definitief;2022;523;Methaan;2;Overige industrie;pub_0216;Voedings- en genotmiddelenindustrie;Avebe u.a. (Ter Apelkanaal);266540;549498;266660.0;549552.0;30.0;;;0.79;;0.134;Lucht;495.0;266660.0;549552.0;266540;549498
1009;ER Reeks 1990-2022 Definitief;2022;523;Methaan;2;Overige industrie;pub_0211;Papier(waren);BN International BV;145000;479450;145144.0;479491.0;15.0;;;0.44179;;0.082;Lucht;178.8;145144.0;479491.0;145000;479450
1010;ER Reeks 1990-2022 Definitief;2022;523;Methaan;2;Overige industrie;pub_0201;Basismetaal;Tata Steel IJmuiden BV;100985;499055;101429.0;499702.0;80.0;;;3.3912;;0.228;Lucht;7.50451;101429.0;499702.0;100985;499055
1011;ER Reeks 1990-2022 Definitief;2022;523;Methaan;2;Overige industrie;pub_0210;Metaalelektro;Van Merksteijn International BV;238760;487181;238954.0;487528.0;9.0;;;0.28;;0.001;Lucht;1080.0;238954.0;487528.0;238760;487181
1012;ER Reeks 1990-2022 Definitief;2022;523;Methaan;2;Overige industrie;pub_0216;Voedings- en genotmiddelenindustrie;Suiker Unie Vierverlaten;229011;581366;229000.0;581420.0;27.0;;;0.0;;0.159;Lucht;4888.83;229000.0;581420.0;229011;581366
1013;ER Reeks 1990-2022 Definitief;2022;523;Methaan;2;Overige industrie;pub_0216;Voedings- en genotmiddelenindustrie;Cargill Benelux BV;44338;361919;44338.0;361919.0;9.0;;;3.0;;6.5;Lucht;1259.4;44338.0;361919.0;44338;361919
1014;ER Reeks 1990-2022 Definitief;2022;523;Methaan;2;Overige industrie;pub_0210;Metaalelektro;Ardagh Metal Beverage Netherlands BV;165900;419700;165900.0;419700.0;18.0;;;1.8;;0.6;Lucht;649.8;165900.0;419700.0;165900;419700
1015;ER Reeks 1990-2022 Definitief;2022;523;Methaan;2;Overige industrie;pub_0216;Voedings- en genotmiddelenindustrie;Heineken Nederland BV (Zoeterwoude);97050;461400;97050.0;461400.0;25.0;;;0.0;;0.0;Lucht;123.42;97050.0;461400.0;97050;461400
1016;ER Reeks 1990-2022 Definitief;2022;523;Methaan;2;Overige industrie;pub_0211;Papier(waren);Solidus Solutions Board B.V. (Hoogkerk);229850;581350;229850.0;581350.0;13.0;1.0;1.0;0.64;;0.259;Lucht;568.8;229850.0;581350.0;229850;581350
1017;ER Reeks 1990-2022 Definitief;2022;523;Methaan;2;Overige industrie;pub_0216;Voedings- en genotmiddelenindustrie;Cargill Benelux BV;44338;361919;44199.0;362135.0;7.0;;;2.54;;6.0;Lucht;542.88;44199.0;362135.0;44338;361919
1018;ER Reeks 1990-2022 Definitief;2022;523;Methaan;2;Overige industrie;pub_0216;Voedings- en genotmiddelenindustrie;Cargill Benelux BV;44338;361919;44338.0;361919.0;23.0;;;4.0;;6.211;Lucht;3508.32;44338.0;361919.0;44338;361919
1019;ER Reeks 1990-2022 Definitief;2022;523;Methaan;2;Overige industrie;pub_0201;Basismetaal;Tata Steel IJmuiden BV;100985;499055;102721.0;501436.0;40.0;;;2.83385;;1.289;Lucht;110.25089265;102721.0;501436.0;100985;499055
1020;ER Reeks 1990-2022 Definitief;2022;523;Methaan;2;Overige industrie;pub_0201;Basismetaal;Aurubis Netherlands B.V.;211100;463650;211007.0;463645.0;40.0;0.0;0.0;0.6;0.0;0.125;Lucht;33.3;211007.0;463645.0;211100;463650
1021;ER Reeks 1990-2022 Definitief;2022;523;Methaan;6;Verkeer en vervoer;pub_0603;Luchtvaart;Vliegveld Luchthaven Eelde;235230;571295;;;;;;;;;Lucht;155.99795333252035;;;235230;571295
1022;ER Reeks 1990-2022 Definitief;2022;523;Methaan;6;Verkeer en vervoer;pub_0603;Luchtvaart;Vliegveld Hilversum;138750;466750;;;;;;;;;Lucht;92.44761334989808;;;138750;466750
1023;ER Reeks 1990-2022 Definitief;2022;523;Methaan;6;Verkeer en vervoer;pub_0603;Luchtvaart;Vliegveld Lelystad;163750;496250;;;;;;;;;Lucht;206.39002111242647;;;163750;496250
1024;ER Reeks 1990-2022 Definitief;2022;523;Methaan;3;Chemische Industrie;pub_0301;Chemische Industrie basisproducten;Chemelot Site Permit BV;183732;332404;183691.0;330562.0;80.0;;;1.0;;0.0;Lucht;474.0;183691.0;330562.0;183732;332404
1025;ER Reeks 1990-2022 Definitief;2022;523;Methaan;3;Chemische Industrie;pub_0304;Chemische Industrie overig;Intern. Flav. & Fragranc. I.F.F. BV;131469;399574;131950.0;399660.0;15.0;;;0.0;;1.49;Lucht;69.0;131950.0;399660.0;131469;399574
1026;ER Reeks 1990-2022 Definitief;2022;523;Methaan;3;Chemische Industrie;pub_0301;Chemische Industrie basisproducten;Shell Nederland Chemie BV (Pernis);84625;433319;83830.0;433480.0;24.0;;;0.0;;2.3;Lucht;12.0;83830.0;433480.0;84625;433319
1027;ER Reeks 1990-2022 Definitief;2022;523;Methaan;3;Chemische Industrie;pub_0304;Chemische Industrie overig;Quaker Chemical BV;117100;472350;117100.0;472350.0;5.0;;;0.0;;0.0;Lucht;208.8;117100.0;472350.0;117100;472350
